dag_id,task_id,task_type,dag_submit_ms,task_ready_ms,scheduled_ms,start_ms,finish_ms,tier,datacenter_id,vm_id,duration_ms,length_mi,proj_edge_sec,proj_cloud_sec,input_bytes,output_bytes,gpu_mem_mb,gpu_util,queue_wait_ms,net_propagation_ms,net_tx_ms,net_total_ms
dag_75f9bf7c7ec0497b,unet_denoise_e7465467,unet_denoise,12963046,13068980.08,13068980.08,13068981.53,13101158.77,1,6,0,1063.45,3190,3.190,1.063,3122559083,312255908,5955.81,0.63,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_13128fae,sampler,12826012,13100228.33,13100228.33,13100229.78,13101190.26,1,6,0,29.30,87,0.087,0.029,376364840,37636484,717.86,0.91,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_cbb93697,unet_denoise,12884496,13090716.17,13090716.17,13090717.60,13101834.83,1,6,0,345.85,1037,1.037,0.346,3274432953,327443295,6245.49,0.81,0.00,-1,-1,0.00
dag_9773574001e44c8c,unet_denoise_9c89868d,unet_denoise,12750067,13081340.89,13081340.89,13081342.33,13102605.92,1,6,0,681.89,2045,2.045,0.682,2358903555,235890355,4499.25,0.89,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_d17c4230,sampler,12884496,13101834.83,13101834.83,13101836.27,13102607.91,1,6,0,23.44,70,0.070,0.023,817509980,81750998,1559.28,0.55,0.00,-1,-1,0.00
dag_75f9bf7c7ec0497b,sampler_e1af6051,sampler,12963046,13101158.77,13101158.77,13101160.19,13103945.17,1,6,0,84.42,253,0.253,0.084,634511208,63451120,1210.23,0.60,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_4c1ebcff,unet_denoise,13059006,13092060.12,13092060.12,13092061.55,13104141.47,1,6,0,372.17,1116,1.116,0.372,3104445973,310444597,5921.26,0.90,0.00,-1,-1,0.00
dag_9773574001e44c8c,sampler_d90cd8af,sampler,12750067,13102605.92,13102605.92,13102607.34,13104204.46,1,6,0,48.39,145,0.145,0.048,515610983,51561098,983.45,0.42,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_814a1794,sampler,13059006,13104141.47,13104141.47,13104142.90,13104919.97,1,6,0,23.55,70,0.070,0.023,352391162,35239116,672.13,0.73,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_885e47ed,unet_denoise,12981412,13095083.52,13095083.52,13095084.97,13106692.22,1,6,0,353.82,1061,1.061,0.354,3559500785,355950078,6789.21,0.44,0.00,-1,-1,0.00
dag_90f11674a0b34a18,unet_denoise_7ddcbccb,unet_denoise,13061328,13092591.12,13092591.12,13092592.57,13106764.72,1,6,0,434.97,1304,1.304,0.435,2584547911,258454791,4929.63,0.50,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_23f9a3f9,sampler,12981412,13106692.22,13106692.22,13106693.67,13107574.21,1,6,0,26.71,80,0.080,0.027,431936064,43193606,823.85,0.79,0.00,-1,-1,0.00
dag_90f11674a0b34a18,sampler_4bc031ae,sampler,13061328,13106764.72,13106764.72,13106766.17,13107866.81,1,6,0,33.10,99,0.099,0.033,587821369,58782136,1121.18,0.86,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_eebdfdfb,unet_denoise,12812359,13089286.12,13089286.12,13089287.56,13108277.81,1,6,0,589.28,1767,1.767,0.589,3893335784,389333578,7425.95,0.66,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_4902fca1,sampler,12812359,13108277.81,13108277.81,13108279.26,13109572.75,1,6,0,39.32,117,0.117,0.039,854980394,85498039,1630.75,0.54,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_604712ba,unet_denoise,12938667,13093806.15,13093806.15,13093807.60,13110108.31,1,6,0,497.70,1493,1.493,0.498,2248342467,224834246,4288.37,0.43,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_d20b9a10,sampler,12938667,13110108.31,13110108.31,13110109.76,13111354.77,1,6,0,39.03,117,0.117,0.039,366071826,36607182,698.23,0.53,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_be167279,unet_denoise,12826012,13101190.26,13101190.26,13101191.71,13113031.77,1,6,0,362.15,1086,1.086,0.362,3083777580,308377758,5881.84,0.47,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_c176da02,unet_denoise,12884496,13102607.91,13102607.91,13102609.33,13113329.32,1,6,0,328.99,986,0.986,0.329,3768709090,376870909,7188.24,0.92,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_be8fad94,sampler,12826012,13113031.77,13113031.77,13113033.20,13113961.38,1,6,0,31.06,93,0.093,0.031,466339932,46633993,889.47,0.68,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_87b18f75,sampler,12884496,13113329.32,13113329.32,13113330.76,13114042.40,1,6,0,23.93,71,0.071,0.024,522611501,52261150,996.80,0.63,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_272981ce,unet_denoise,13059006,13104919.97,13104919.97,13104921.42,13115896.41,1,6,0,347.39,1042,1.042,0.347,2683877859,268387785,5119.09,0.79,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_a90cfeae,sampler,13059006,13115896.41,13115896.41,13115897.86,13116547.07,1,6,0,22.74,68,0.068,0.023,396618931,39661893,756.49,0.62,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,unet_denoise_435cc3b7,unet_denoise,13080998,13097431.04,13097431.04,13097432.47,13118016.04,1,6,0,647.78,1943,1.943,0.648,3131520491,313152049,5972.90,0.91,0.00,-1,-1,0.00
dag_1f457953d0934978,vae_encode_e6f19f20,vae_encode,13096269,13096269.00,13096269.00,13096270.43,13118315.12,1,6,0,693.06,2079,2.079,0.693,1613475001,161347500,3077.46,0.52,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,sampler_deb09db4,sampler,13080998,13118016.04,13118016.04,13118017.49,13119341.08,1,6,0,44.01,132,0.132,0.044,508137897,50813789,969.20,0.69,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_26b10a22,unet_denoise,12981412,13107574.21,13107574.21,13107575.66,13119392.16,1,6,0,386.18,1158,1.158,0.386,3544810199,354481019,6761.19,0.50,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_66a729d0,sampler,12981412,13119392.16,13119392.16,13119393.59,13120175.21,1,6,0,25.88,77,0.077,0.026,507994557,50799455,968.92,0.55,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,unet_denoise_b82ffd2a,unet_denoise,13048196,13101022.24,13101022.24,13101023.69,13121579.24,1,6,0,656.00,1967,1.967,0.656,3191697482,319169748,6087.68,0.62,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,unet_denoise_99a79039,unet_denoise,12001198,13081886.66,13081886.66,13081888.09,13122320.71,1,6,0,1295.17,3885,3.885,1.295,2433547219,243354721,4641.62,0.91,0.00,-1,-1,0.00
dag_90f11674a0b34a18,unet_denoise_474eb3b9,unet_denoise,13061328,13107866.81,13107866.81,13107868.26,13122413.81,1,6,0,474.11,1422,1.422,0.474,2546462968,254646296,4856.99,0.54,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_130b9278,unet_denoise,12884496,13114042.40,13114042.40,13114043.83,13122593.79,1,6,0,286.81,860,0.860,0.287,1783468912,178346891,3401.70,0.79,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,sampler_a590af25,sampler,13048196,13121579.24,13121579.24,13121580.68,13122855.47,1,6,0,40.84,122,0.122,0.041,509920194,50992019,972.60,0.62,0.00,-1,-1,0.00
dag_5456328e3dcc49a5,vae_encode_7b3edf13,vae_encode,13110823,13110823.00,13110823.00,13110824.45,13123286.48,1,6,0,411.69,1235,1.235,0.412,839893634,83989363,1601.97,0.66,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_317fcac5,sampler,12884496,13122593.79,13122593.79,13122595.24,13123352.38,1,6,0,23.92,71,0.071,0.024,498712589,49871258,951.22,0.74,0.00,-1,-1,0.00
dag_90f11674a0b34a18,sampler_62119616,sampler,13061328,13122413.81,13122413.81,13122415.26,13123519.40,1,6,0,35.14,105,0.105,0.035,767615231,76761523,1464.11,0.59,0.00,-1,-1,0.00
dag_4845a3973cd149d3,unet_denoise_106ff360,unet_denoise,12979710,13100327.76,13100327.76,13100329.20,13123729.38,1,6,0,744.80,2234,2.234,0.745,3877118648,387711864,7395.02,0.56,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_dc9354ab,unet_denoise,12812359,13109572.75,13109572.75,13109574.20,13123929.41,1,6,0,470.93,1412,1.412,0.471,2884082097,288408209,5500.95,0.82,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,sampler_888df934,sampler,12001198,13122320.71,13122320.71,13122322.16,13124260.41,1,6,0,61.47,184,0.184,0.061,506672804,50667280,966.40,0.73,0.00,-1,-1,0.00
dag_36aa0c94e50c44d9,lora_load_04600c83,lora_load,13091075,13091075.00,13091075.00,13091076.43,13124736.08,1,6,0,1065.46,3196,3.196,1.065,1130751506,113075150,2156.74,0.63,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_5a20d02b,sampler,12812359,13123929.41,13123929.41,13123930.83,13125114.31,1,6,0,37.55,112,0.112,0.037,376068709,37606870,717.29,0.65,0.00,-1,-1,0.00
dag_9773574001e44c8c,unet_denoise_4e77d27f,unet_denoise,12750067,13104204.46,13104204.46,13104205.91,13125237.40,1,6,0,675.20,2025,2.025,0.675,2928086905,292808690,5584.88,0.72,0.00,-1,-1,0.00
dag_4845a3973cd149d3,sampler_c62693b7,sampler,12979710,13123729.38,13123729.38,13123730.83,13125485.96,1,6,0,55.77,167,0.167,0.056,515889248,51588924,983.98,0.69,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_f2b0a61c,unet_denoise,13059006,13116547.07,13116547.07,13116548.52,13126728.48,1,6,0,330.88,992,0.992,0.331,2313841174,231384117,4413.30,0.62,0.00,-1,-1,0.00
dag_9773574001e44c8c,sampler_694adefb,sampler,12750067,13125237.40,13125237.40,13125238.85,13126867.99,1,6,0,51.94,155,0.155,0.052,593495954,59349595,1132.00,0.49,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_e39dce47,unet_denoise,12826012,13113961.38,13113961.38,13113962.83,13127070.99,1,6,0,432.27,1296,1.296,0.432,2576044374,257604437,4913.41,0.41,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_6ad8707e,sampler,13059006,13126728.48,13126728.48,13126729.92,13127411.97,1,6,0,21.95,65,0.065,0.022,445262397,44526239,849.27,0.54,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_1f8fde42,sampler,12826012,13127070.99,13127070.99,13127072.41,13128213.96,1,6,0,36.25,108,0.108,0.036,533694819,53369481,1017.94,0.83,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_c2bf1062,unet_denoise,12938667,13111354.77,13111354.77,13111356.20,13130218.46,1,6,0,616.05,1848,1.848,0.616,4576831171,457683117,8729.61,0.49,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_975110c3,sampler,12938667,13130218.46,13130218.46,13130219.89,13131286.19,1,6,0,33.78,101,0.101,0.034,405507932,40550793,773.45,0.87,0.00,-1,-1,0.00
dag_1f457953d0934978,unet_denoise_7c7a8842,unet_denoise,13096269,13118315.12,13118315.12,13118316.57,13131421.48,1,6,0,419.61,1258,1.258,0.419,3201777001,320177700,6106.90,0.57,0.00,-1,-1,0.00
dag_1f457953d0934978,sampler_83ab6c08,sampler,13096269,13131421.48,13131421.48,13131422.91,13132089.76,1,6,0,21.20,63,0.063,0.021,631395629,63139562,1204.29,0.72,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_82b80fe0,unet_denoise,12981412,13120175.21,13120175.21,13120176.63,13132620.75,1,6,0,395.83,1187,1.187,0.396,3396410097,339641009,6478.14,0.59,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_e5ce077b,sampler,12981412,13132620.75,13132620.75,13132622.17,13133431.79,1,6,0,25.54,76,0.076,0.025,712966121,71296612,1359.87,0.58,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_30ec3035,unet_denoise,12884496,13123352.38,13123352.38,13123353.83,13134293.82,1,6,0,347.35,1042,1.042,0.347,4226732930,422673293,8061.85,0.83,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_a2601a01,sampler,12884496,13134293.82,13134293.82,13134295.27,13134968.41,1,6,0,21.32,63,0.063,0.021,786317022,78631702,1499.78,0.93,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,unet_denoise_828adb9b,unet_denoise,13080998,13119341.08,13119341.08,13119342.51,13136205.07,1,6,0,537.46,1612,1.612,0.537,2528171343,252817134,4822.10,0.47,0.00,-1,-1,0.00
dag_36aa0c94e50c44d9,vae_encode_74e02bc1,vae_encode,13091075,13124736.08,13124736.08,13124737.53,13136318.17,1,6,0,367.36,1102,1.102,0.367,1265446103,126544610,2413.65,0.67,0.00,-1,-1,0.00
dag_c1594bb1772c4e05,unet_denoise_873847e3,unet_denoise,12941016,13099255.17,13099255.17,13099256.62,13136378.16,1,6,0,1179.69,3539,3.539,1.180,2913798169,291379816,5557.63,0.92,0.00,-1,-1,0.00
dag_c9e7f63582994bf6,vae_encode_9a855ab3,vae_encode,13117246,13117246.00,13117246.00,13117247.45,13136411.24,1,6,0,613.51,1840,1.840,0.613,1365132380,136513238,2603.78,0.64,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_781e8543,unet_denoise,13059006,13127411.97,13127411.97,13127413.40,13136825.29,1,6,0,299.18,897,0.897,0.299,3614081797,361408179,6893.31,0.60,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,sampler_2aa8356a,sampler,13080998,13136205.07,13136205.07,13136206.51,13137326.81,1,6,0,35.93,107,0.107,0.036,704332169,70433216,1343.41,0.69,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_77dee155,sampler,13059006,13136825.29,13136825.29,13136826.73,13137625.85,1,6,0,25.09,75,0.075,0.025,334549307,33454930,638.10,0.75,0.00,-1,-1,0.00
dag_90f11674a0b34a18,unet_denoise_8cab930f,unet_denoise,13061328,13123519.40,13123519.40,13123520.83,13137658.90,1,6,0,449.49,1348,1.348,0.449,2661140855,266114085,5075.72,0.52,0.00,-1,-1,0.00
dag_90f11674a0b34a18,sampler_29e31611,sampler,13061328,13137658.90,13137658.90,13137660.32,13138617.22,1,6,0,30.43,91,0.091,0.030,238435306,23843530,454.78,0.87,0.00,-1,-1,0.00
dag_c1594bb1772c4e05,sampler_7d3ac8f0,sampler,12941016,13136378.16,13136378.16,13136379.59,13139004.95,1,6,0,83.43,250,0.250,0.083,266557846,26655784,508.42,0.53,0.00,-1,-1,0.00
dag_75f9bf7c7ec0497b,unet_denoise_696329b9,unet_denoise,12963046,13103945.17,13103945.17,13103946.60,13139244.94,1,6,0,1128.01,3384,3.384,1.128,2308974005,230897400,4404.02,0.92,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,unet_denoise_abe75d59,unet_denoise,13048196,13122855.47,13122855.47,13122856.92,13140758.47,1,6,0,568.81,1706,1.706,0.569,4235689777,423568977,8078.94,0.90,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_e93b2d94,unet_denoise,12826012,13128213.96,13128213.96,13128215.40,13141299.46,1,6,0,416.22,1248,1.248,0.416,4498073441,449807344,8579.39,0.74,0.00,-1,-1,0.00
dag_75f9bf7c7ec0497b,sampler_b5e4c065,sampler,12963046,13139244.94,13139244.94,13139246.39,13141719.55,1,6,0,78.38,235,0.235,0.078,668268580,66826858,1274.62,0.68,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,sampler_3d6909a8,sampler,13048196,13140758.47,13140758.47,13140759.90,13141916.03,1,6,0,36.58,109,0.109,0.036,349117761,34911776,665.89,0.76,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_4ac73bf6,sampler,12826012,13141299.46,13141299.46,13141300.91,13142210.13,1,6,0,28.79,86,0.086,0.029,594827489,59482748,1134.54,0.40,0.00,-1,-1,0.00
dag_1f457953d0934978,unet_denoise_743ddbb4,unet_denoise,13096269,13132089.76,13132089.76,13132091.18,13143984.08,1,6,0,377.70,1133,1.133,0.378,3723829002,372382900,7102.64,0.65,0.00,-1,-1,0.00
dag_1f457953d0934978,sampler_cc2292b0,sampler,13096269,13143984.08,13143984.08,13143985.53,13144669.18,1,6,0,21.45,64,0.064,0.021,463419802,46341980,883.90,0.80,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_c0f272bf,unet_denoise,12812359,13125114.31,13125114.31,13125115.76,13145176.63,1,6,0,637.43,1912,1.912,0.637,3519282368,351928236,6712.50,0.70,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_4824b7c7,unet_denoise,12981412,13133431.79,13133431.79,13133433.23,13145665.90,1,6,0,389.25,1167,1.167,0.389,2976231835,297623183,5676.71,0.81,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_19b1012e,unet_denoise,12884496,13134968.41,13134968.41,13134969.86,13145715.91,1,6,0,341.47,1024,1.024,0.341,2503385130,250338513,4774.83,0.81,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_8421aef8,sampler,12884496,13145715.91,13145715.91,13145717.36,13146317.00,1,6,0,18.99,56,0.056,0.019,480605734,48060573,916.68,0.78,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_eb840ee7,sampler,12812359,13145176.63,13145176.63,13145178.08,13146344.74,1,6,0,36.70,110,0.110,0.037,600131625,60013162,1144.66,0.75,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_14fe0b0e,sampler,12981412,13145665.90,13145665.90,13145667.33,13146413.96,1,6,0,23.49,70,0.070,0.023,452282206,45228220,862.66,0.93,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_3e426441,unet_denoise,13059006,13137625.85,13137625.85,13137627.28,13148545.60,1,6,0,346.76,1040,1.040,0.347,3875366631,387536663,7391.68,0.86,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_30dd4b2c,sampler,13059006,13148545.60,13148545.60,13148547.02,13149262.13,1,6,0,22.51,67,0.067,0.022,726580886,72658088,1385.84,0.80,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_7f657ad6,unet_denoise,12938667,13131286.19,13131286.19,13131287.64,13149783.17,1,6,0,587.99,1763,1.763,0.588,4217908801,421790880,8045.02,0.50,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,sampler_4cd775d9,sampler,12938667,13149783.17,13149783.17,13149784.62,13150808.29,1,6,0,32.62,97,0.097,0.032,303832074,30383207,579.51,0.50,0.00,-1,-1,0.00
dag_75ee8fda1d664c08,unet_denoise_562e7dda,unet_denoise,12758579,13082897.55,13082897.55,13082898.99,13150931.36,1,6,0,2170.37,6511,6.511,2.170,3162537493,316253749,6032.06,0.61,0.00,-1,-1,0.00
dag_9773574001e44c8c,unet_denoise_f4ef2e47,unet_denoise,12750067,13126867.99,13126867.99,13126869.43,13152003.36,1,6,0,799.00,2397,2.397,0.799,3876614778,387661477,7394.06,0.62,0.00,-1,-1,0.00
dag_9773574001e44c8c,sampler_3e5fde0e,sampler,12750067,13152003.36,13152003.36,13152004.79,13153740.05,1,6,0,55.24,165,0.165,0.055,609993349,60999334,1163.47,0.44,0.00,-1,-1,0.00
dag_5456328e3dcc49a5,unet_denoise_0ad4c8ad,unet_denoise,13110823,13123286.48,13123286.48,13123287.93,13154154.14,1,6,0,981.12,2943,2.943,0.981,2698261300,269826130,5146.53,0.80,0.00,-1,-1,0.00
dag_90f11674a0b34a18,unet_denoise_01f0a758,unet_denoise,13061328,13138617.22,13138617.22,13138618.66,13154184.14,1,6,0,494.76,1484,1.484,0.495,3413177632,341317763,6510.12,0.88,0.00,-1,-1,0.00
dag_4845a3973cd149d3,unet_denoise_6c72807d,unet_denoise,12979710,13125485.96,13125485.96,13125487.41,13154968.80,1,6,0,937.33,2811,2.811,0.937,3278511129,327851112,6253.26,0.61,0.00,-1,-1,0.00
dag_90f11674a0b34a18,sampler_218d19fb,sampler,13061328,13154184.14,13154184.14,13154185.59,13155341.81,1,6,0,36.11,108,0.108,0.036,571606634,57160663,1090.25,0.94,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_1418128e,unet_denoise,12826012,13142210.13,13142210.13,13142211.58,13155341.82,1,6,0,416.57,1249,1.249,0.416,2160770712,216077071,4121.34,0.64,0.00,-1,-1,0.00
dag_75ee8fda1d664c08,sampler_7e573b28,sampler,12758579,13150931.36,13150931.36,13150932.81,13155404.89,1,6,0,141.07,423,0.423,0.141,450670186,45067018,859.59,0.89,0.00,-1,-1,0.00
dag_5456328e3dcc49a5,sampler_4b780820,sampler,13110823,13154154.14,13154154.14,13154155.59,13155872.24,1,6,0,52.98,158,0.158,0.053,365744548,36574454,697.60,0.44,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_1798e4af,unet_denoise,12884496,13146317.00,13146317.00,13146318.46,13156081.33,1,6,0,307.58,922,0.922,0.307,3128302799,312830279,5966.76,0.82,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_cdcfc261,sampler,12826012,13155341.82,13155341.82,13155343.24,13156180.29,1,6,0,24.48,73,0.073,0.024,628979425,62897942,1199.68,0.94,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_d50dd1cf,sampler,12884496,13156081.33,13156081.33,13156082.75,13156698.29,1,6,0,17.69,53,0.053,0.018,249659319,24965931,476.19,0.83,0.00,-1,-1,0.00
dag_4845a3973cd149d3,sampler_525d23bc,sampler,12979710,13154968.80,13154968.80,13154970.23,13156830.30,1,6,0,54.95,164,0.164,0.055,526321898,52632189,1003.88,0.71,0.00,-1,-1,0.00
dag_1f457953d0934978,unet_denoise_e2889432,unet_denoise,13096269,13144669.18,13144669.18,13144670.62,13157412.75,1,6,0,398.88,1196,1.196,0.399,1827923549,182792354,3486.49,0.64,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,unet_denoise_a5c4da16,unet_denoise,12981412,13146413.96,13146413.96,13146415.41,13157652.77,1,6,0,349.97,1049,1.049,0.350,2110711471,211071147,4025.86,0.94,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,unet_denoise_f5e0c7cc,unet_denoise,13080998,13137326.81,13137326.81,13137328.25,13158226.75,1,6,0,656.07,1968,1.968,0.656,3965321893,396532189,7563.25,0.52,0.00,-1,-1,0.00
dag_1f457953d0934978,sampler_9b35b8bf,sampler,13096269,13157412.75,13157412.75,13157414.18,13158292.75,1,6,0,25.90,77,0.077,0.026,468446031,46844603,893.49,0.69,0.00,-1,-1,0.00
dag_d4ecc8fc741f4fc1,sampler_f8795c19,sampler,12981412,13157652.77,13157652.77,13157654.22,13158585.87,1,6,0,27.00,80,0.080,0.027,804667701,80466770,1534.78,0.55,0.00,-1,-1,0.00
dag_8a8778a6e0394d43,sampler_b6809bd4,sampler,13080998,13158226.75,13158226.75,13158228.19,13159595.10,1,6,0,39.76,119,0.119,0.040,648388295,64838829,1236.70,0.49,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,unet_denoise_0b3d47e5,unet_denoise,13048196,13141916.03,13141916.03,13141917.47,13159651.11,1,6,0,551.59,1654,1.654,0.551,2300866569,230086656,4388.55,0.81,0.00,-1,-1,0.00
dag_c7c06a5e6d0f48e1,sampler_3392321c,sampler,13048196,13159651.11,13159651.11,13159652.55,13160952.20,1,6,0,37.47,112,0.112,0.037,753163547,75316354,1436.55,0.71,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,unet_denoise_abebdc53,unet_denoise,13059006,13149262.13,13149262.13,13149263.58,13162776.08,1,6,0,407.21,1221,1.221,0.407,3134342958,313434295,5978.28,0.51,0.00,-1,-1,0.00
dag_93a6608ae2d04fc4,sampler_73f5a9bf,sampler,13059006,13162776.08,13162776.08,13162777.52,13163557.14,1,6,0,21.45,64,0.064,0.021,303462417,30346241,578.81,0.63,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,unet_denoise_b538f07d,unet_denoise,12812359,13146344.74,13146344.74,13146346.17,13164709.14,1,6,0,553.64,1660,1.660,0.553,4038044839,403804483,7701.96,0.78,0.00,-1,-1,0.00
dag_b4d4ac7ee8324a0c,unet_denoise_80a0504d,unet_denoise,12938667,13150808.29,13150808.29,13150809.72,13165838.14,1,6,0,443.06,1329,1.329,0.443,3605317556,360531755,6876.60,0.61,0.00,-1,-1,0.00
dag_7f4e5adec1c6474b,sampler_918691ba,sampler,12812359,13164709.14,13164709.14,13164710.59,13166220.25,1,6,0,41.99,125,0.125,0.042,446298596,44629859,851.25,0.56,0.00,-1,-1,0.00
dag_15bce5170446454e,unet_denoise_47dff5f2,unet_denoise,12884496,13156698.29,13156698.29,13156699.72,13168051.73,1,6,0,323.19,969,0.969,0.323,3218939008,321893900,6139.64,0.44,0.00,-1,-1,0.00
dag_15bce5170446454e,sampler_ee1500ef,sampler,12884496,13168051.73,13168051.73,13168053.16,13168789.29,1,6,0,21.03,63,0.063,0.021,322821634,32282163,615.73,0.72,0.00,-1,-1,0.00
dag_ddfe298e2fdf469a,unet_denoise_5ba10557,unet_denoise,12001198,13124260.41,13124260.41,13124261.83,13171090.46,1,6,0,1437.37,4312,4.312,1.437,3792031148,379203114,7232.73,0.60,0.00,-1,-1,0.00
dag_c9e7f63582994bf6,unet_denoise_772286f3,unet_denoise,13117246,13136411.24,13136411.24,13136412.67,13171246.84,1,6,0,1055.94,3167,3.167,1.056,4413126049,441312604,8417.37,0.85,0.00,-1,-1,0.00
dag_1f457953d0934978,unet_denoise_2900ae60,unet_denoise,13096269,13158292.75,13158292.75,13158294.19,13171269.85,1,6,0,370.01,1110,1.110,0.370,2745385494,274538549,5236.41,0.70,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,unet_denoise_7158bdd6,unet_denoise,12826012,13156180.29,13156180.29,13156181.71,13171387.83,1,6,0,434.32,1302,1.302,0.434,3380336096,338033609,6447.48,0.61,0.00,-1,-1,0.00
dag_1f457953d0934978,sampler_81efd81f,sampler,13096269,13171269.85,13171269.85,13171271.30,13172049.36,1,6,0,22.38,67,0.067,0.022,750808846,75080884,1432.05,0.54,0.00,-1,-1,0.00
dag_c2b2bb4e8aaf4467,sampler_d4a7262d,sampler,12826012,13171387.83,13171387.83,13171389.26,13172419.58,1,6,0,29.87,89,0.089,0.030,713563769,71356376,1361.01,0.59,0.00,-1,-1,0.00
dag_90f11674a0b34a18,unet_denoise_c44c7617,unet_denoise,13061328,13155341.81,13155341.81,13155343.24,13172543.08,1,6,0,491.93,1475,1.475,0.492,1976735417,197673541,3770.32,0.83,0.00,-1,-1,0.00
dag_c9e7f63582994bf6,sampler_3461330b,sampler,13117246,13171246.84,13171246.84,13171248.28,13173700.07,1,6,0,69.93,209,0.209,0.070,506020702,50602070,965.16,0.81,0.00,-1,-1,0.00
